track_id,release_year,duration,us_popularity_estimate,acousticness,beat_strength,bounciness,danceability,energy,instrumental,liveness,loudness,mode,speechiness,tempo,valence
t_da999882-26e3-41be-ade6-6645adc6f3c1,2006,136.0666656,93.58506795,0.628307343,0.528497994,0.553232312,0.691182435,0.400627613,0.000359353,0.138985768,-11.51200008,major,0.029960886,120.8649979,0.664228022
t_4154eda8-a660-451d-860b-354fdc1dd824,2006,272.8933411,98.05019431,0.141495913,0.322496414,0.311986029,0.492645144,0.582228482,0.002299394,0.907629788,-8.309000015,major,0.027327485,129.6820068,0.236340836
t_a9684e11-bd68-4782-a6ba-c9d1d930352f,2006,503.2133179,90.69145327,0.000997098,0.168231815,0.129924551,0.187227145,0.955567896,0.204464734,0.178679869,-4.752999783,major,0.096189983,122.7030029,0.036225729
t_db08238e-5c63-4475-9bdb-487883064edc,2006,262.8533325,98.44770997,0.001376791,0.276470274,0.234583214,0.259527594,0.933809459,0.001094676,0.184648812,-2.605999947,major,0.039275769,156.9349976,0.72806561
t_5e543af5-501e-4c1d-900f-e7d000f234c2,2006,307.1066589,98.96623153,0.00000527,0.216020793,0.167659104,0.409049183,0.983036339,0.393619955,0.979326665,-4.554999828,major,0.093016058,103.4459991,0.204517201
t_8cf8966e-e5b7-4761-aa1d-e09241bef6b8,2006,783.8400269,98.37124313,0.94543153,0.128257304,0.092593931,0.067739367,0.105118155,0.186875597,0.09504535,-16.07500076,major,0.044883732,75.66200256,0.03726244
t_d77bf0ec-1860-4cc6-a849-f6c17db19dcb,2006,233.293335,90.41986512,0.834355772,0.588072896,0.660725415,0.603835285,0.589829564,0.0000164,0.050149933,-9.607000351,major,0.081026055,130.1690063,0.936471283
t_f9934a85-606d-4f71-9af5-4b067cc06a38,2006,539.4000244,99.80398766,0.387888581,0.47219339,0.451043606,0.480024725,0.718079448,0.022694958,0.962924659,-7.558000088,major,0.031942915,120.663002,0.669768631
t_5451ec40-af2a-45e4-a0c4-ba54a7853814,2006,213.9866638,94.98589433,0.710959673,0.630339861,0.635707736,0.734733701,0.547704458,0.008046007,0.152078137,-6.75,major,0.032840051,94.95800018,0.881109893
t_41098163-e5b1-4006-a13c-b2f08680c1a4,2006,259.3599854,92.8018276,0.71101135,0.237950861,0.205980569,0.271014124,0.254192293,0.026232537,0.104909226,-7.989999771,major,0.032822356,111.9069977,0.224333808
t_f39e3670-8018-408f-ab14-effe8b60a7c5,2006,276.1333313,96.27006708,0.058785547,0.733822048,0.805755317,0.894483924,0.725179613,0.489878029,0.106123067,-5.882999897,major,0.053100646,104.9869995,0.831902444
t_14ca001b-8cb6-4586-afc5-27e7f076381c,2006,271.5599976,98.15712695,0.77551347,0.422249526,0.453541249,0.539804041,0.393972069,0.0000781,0.073922716,-10.78999996,major,0.034131177,119.6989975,0.449423909
t_13b42f80-3661-4d61-a6fc-f67c6924ebc2,2006,185.7596436,92.77090021,0.771663547,0.216272861,0.228519201,0.269429535,0.166430384,0.000000729,0.649606824,-16.625,major,0.037061367,150.5050049,0.079770669
t_457f9835-bbe5-47b9-b954-8b6ae0e06f1c,2006,190.8533325,97.18853455,0.553218961,0.49733007,0.477805704,0.483359516,0.369379222,0.00967949,0.208837032,-6.620999813,major,0.026296794,85.27999878,0.46019575
t_58382738-cad1-4223-8b04-f403bfb4ddb9,2006,213.5733337,96.44388066,0.64424932,0.55016917,0.521779478,0.663020372,0.475850403,0.000897045,0.2152583,-6.543000221,major,0.028326264,94.93699646,0.887144387
t_a6126750-b21c-481b-8616-a916d46ae07f,2006,149.6000061,94.31110653,0.298480481,0.608747363,0.621067047,0.67822963,0.798722565,2.84E-08,0.800823212,-4.130000114,major,0.087494299,155.3500061,0.968341708
t_0f8b85ed-54b1-4014-8dcc-2c993b53e2bd,2006,41.78667068,96.01869135,0.861135542,0.572988629,0.618755698,0.538429022,0.122415461,0.000000626,0.12402682,-17.45599937,minor,0.104298055,137.8860016,0.754484117
t_0b4938b4-cbba-4e85-958a-76d7a4b1d739,2006,266.1466675,93.87601286,0.426496238,0.390128404,0.512090743,0.527513027,0.536130965,0.226547927,0.128861979,-8.074999809,minor,0.042612609,118.5930023,0.306764096
t_c78d47fc-34e3-4be1-a2d4-9cf86a4ad249,2006,171.6000061,98.34425142,0.00029744,0.148700222,0.138520986,0.15958254,0.751593947,0.455926567,0.15360415,-6.175000191,minor,0.082974769,162.8009949,0.077620976
t_7966c5c0-816a-4e43-9e66-412da469b95a,2006,270.9681702,96.39926602,0.137410998,0.449024528,0.418787062,0.657225013,0.874703586,0.000000218,0.492046595,-5.097000122,minor,0.030794883,120.0410004,0.960231125
t_e3892127-58f0-4cfa-96c4-b76a5ff6b943,2006,182.6933289,93.965292,0.002445737,0.273208916,0.267739207,0.314200461,0.903682351,0.974180818,0.085507996,-8.295000076,minor,0.374888986,139.8650055,0.058308471
t_271d30a5-6e56-4baa-b31b-7d7b7aece861,2006,182.1066742,94.85398528,0.016366197,0.158214286,0.141519383,0.181705371,0.894745171,0.000027,0.098244369,-6.147999763,minor,0.126310006,149.9420013,0.047369651
t_179b123e-d230-4c29-a390-1ceabcdca13d,2006,265.6400146,98.052824,0.983711183,0.37432912,0.385649711,0.319766223,0.120450854,0.939167261,0.114062846,-23.46500015,minor,0.040072728,103.961998,0.25341484
t_069bfcce-dbac-4910-89ed-e316f7292be3,2006,283.706665,98.79783977,0.0000234,0.70118171,0.745549858,0.782479405,0.886167526,0.000310581,0.085155703,-7.123000145,minor,0.03054776,115.0210037,0.942432404
t_f50dd2a2-8eba-4d92-b715-66037e6a183c,2006,163.5466766,98.84539934,0.419890195,0.523869812,0.537869692,0.53803134,0.514168024,4.46E-10,0.197397575,-9.208999634,minor,0.033236854,134.1069946,0.783377767
t_ef22aee9-3aba-4358-b721-054cdb49c646,2007,217.2799988,97.23050181,0.469229519,0.309027374,0.298393995,0.32318449,0.351570874,0.0000513,0.128623679,-11.23400021,major,0.038005624,100.2549973,0.085328221
t_4e79cb82-fef4-40f3-a547-2096a3f45e88,2007,305.1733398,93.6419802,0.09516672,0.36187306,0.395254433,0.42950204,0.651717722,0.000000616,0.283551276,-6.199999809,major,0.049276076,129.276001,0.504156053
t_0bc4d9f6-c076-44ec-875b-f80c2c47abe0,2007,153.1600037,90.98854056,0.0008326,0.20512791,0.167953357,0.344937056,0.699035883,0.000224725,0.103368111,-6.083000183,major,0.041823987,90.99099731,0.244827494
t_6c9e2b72-30aa-482a-8fc8-9d0e80a53ccd,2007,184.1733246,94.72532997,0.234493047,0.450321347,0.439794064,0.457542777,0.845904887,0.0000372,0.671504557,-5.043000221,major,0.044696815,141.628006,0.426181912
t_6d143559-3530-468d-9044-9984f1996d7d,2007,178.9466705,98.78523174,0.985085726,0.432024658,0.57636416,0.504837394,0.015289478,8.82E-08,0.176522434,-21.62000084,major,0.05257364,92.54699707,0.226895615
t_87a5e9f8-c2c8-4280-b973-6f2f91c42880,2007,270.3333435,95.22792864,0.000134573,0.656688392,0.666410983,0.645980954,0.641094685,0.301163107,0.146056905,-13.54100037,major,0.045224331,127.2060013,0.821980357
t_f34a65c3-6f7b-49ba-982c-c20c97eaacbb,2007,183.1733246,98.60398587,0.013118168,0.489216864,0.54674679,0.640815675,0.955273926,0.000144971,0.047081158,-3.312999964,major,0.127734631,150.0319977,0.928846955
t_ac0c92a5-e07f-47f4-b144-89012db2ba4a,2007,253.3200073,91.15697735,0.12765123,0.577359557,0.686208129,0.601251781,0.95642823,1.59E-09,0.312098116,-3.703999996,major,0.292611212,86.27300262,0.590127766
t_4787b753-2d35-4d90-9436-253b9a09cc77,2007,197.3600006,97.18815015,0.659424424,0.385092914,0.499298006,0.430576503,0.42045328,0.000000016,0.125154197,-5.250999928,major,0.132622212,169.125,0.309483767
t_3277a63e-bfb3-4653-95ce-e8df0afd4bb9,2007,270.6666565,92.36755741,0.404707879,0.777113736,0.737166047,0.756850064,0.821753204,0.319684803,0.133321971,-7.918000221,major,0.232911527,81.96299744,0.421314657
t_bf64ff5d-f0fe-4b49-988f-c7ce51a5af87,2007,425.7333374,98.18716169,0.151157007,0.577435255,0.588805318,0.624576032,0.533945501,0.782134891,0.115007028,-11.17700005,major,0.043426424,143.9929962,0.405492693
t_cfd86da4-7e0a-48ca-b958-849483ed1e6a,2007,183.8000031,96.76662792,0.184202969,0.420977265,0.376391143,0.549884617,0.643138468,0.0000834,0.211170584,-10.125,major,0.040772021,98.02500153,0.532131493
t_cd83a867-3a44-4f5f-a83d-03e2e4088ea6,2007,106.0266724,93.70071153,0.017290704,0.7229895,0.815850914,0.785986722,0.508098841,0.394655555,0.113146119,-8.288000107,major,0.310284197,180.0379944,0.614171863
t_8ce55d51-3010-431b-bf34-3daeb2217017,2007,242.9466705,97.15030676,0.986444652,0.212295413,0.260564238,0.325225592,0.0636492,0.00000325,0.106191695,-17.19599915,major,0.037673898,141.6190033,0.038942978
t_359d1599-c986-4bc7-a5db-d96491c5c863,2007,1582.305054,98.63024254,0.758229852,0.321003795,0.342663705,0.371867508,0.064507969,0.856317759,0.114833705,-23.37199974,major,0.042921688,77.33799744,0.036293529
t_f8b258a8-ff2d-49a6-8b5a-65862f8c5d55,2007,271.1733398,99.97222663,0.152051687,0.554860413,0.549259305,0.727960467,0.557492793,0.0000227,0.113021545,-4.467000008,major,0.03166426,131.0180054,0.512025714
t_24ed1f49-577b-4e05-8300-6e1e86f5a71b,2007,582.6383057,97.70833476,0.558566213,0.405450165,0.380352646,0.399736196,0.42691493,0.00000305,0.067263417,-8.350000381,major,0.03328158,127.9899979,0.12984708
t_3079d096-60e1-4a37-adf6-f60c3d9060e8,2007,222.4933319,92.09900104,0.250358522,0.783113658,0.738793492,0.751295149,0.485714614,0.00365194,0.081064321,-10.79599953,major,0.060296044,79.9960022,0.687044799
t_a2bf9387-fc20-4e98-be5c-6faa9c07327a,2007,226.293335,96.47010517,0.037683532,0.445942789,0.4022277,0.630230427,0.878438592,0.000000181,0.10239049,-5.837999821,major,0.029503971,105.973999,0.569670677
t_4f89fcb0-9f3d-438d-9daf-692bed95d55a,2007,228.066391,93.47733756,0.000194958,0.249317586,0.208582669,0.384255737,0.677676737,8.91E-09,0.229410052,-6.850999832,major,0.028932152,81.30699921,0.368121088
t_880be497-8312-4985-92ff-6f4e683edcdc,2007,180.5333252,90.09838365,0.152488917,0.462681174,0.463968039,0.593281925,0.593201756,0.0000565,0.328832626,-7.112999916,major,0.037994966,148.6130066,0.963825524
t_b5e8a968-c8ec-4685-b382-a2bede6f263b,2007,145.706665,91.36378348,0.036544792,0.493537426,0.454024553,0.59904319,0.88477236,0.00000206,0.494219571,-4.506999969,major,0.03016928,124.8509979,0.882635176
t_3b34a01b-817e-4d62-9191-cba5951b858f,2007,214.4799957,99.45789166,0.008805592,0.243125707,0.215191379,0.280283511,0.990770698,0.000660236,0.480137348,-3.246999979,major,0.168523312,100.6139984,0.039986048
t_63e0d83e-4699-484c-893b-f27a3981b1ef,2007,237.4133301,95.46764367,0.458108574,0.402012616,0.455769688,0.391249388,0.549728453,1.05E-10,0.7188977,-7.84499979,major,0.03395997,168.4459991,0.279239535
t_ec57e7b7-87e1-49ce-8162-24c3d1e1af48,2007,279.0133362,97.85050845,0.024227947,0.408467591,0.363997817,0.570222318,0.744991481,0.002704577,0.096892655,-5.867000103,major,0.026162608,116.7519989,0.390744746
t_0754844f-f752-4ca8-a136-a27266472152,2007,154.9866638,97.96150062,0.028790213,0.271943748,0.271399021,0.396775186,0.763122618,0.000653259,0.138468295,-7.032000065,major,0.051404655,190.0099945,0.682911098
t_af5c1655-ea51-4183-80bd-6f5c36521964,2007,222.2266693,94.4169117,0.020797767,0.596138954,0.524776578,0.623305142,0.575313032,0.108409651,0.185897708,-9.164999962,major,0.026833493,93.46499634,0.833176255
t_429428eb-b02e-4f02-9bb4-a4b76ab514b8,2007,100.8000031,95.38750491,0.508153617,0.240854472,0.216246754,0.2367066,0.210212827,0.034475576,0.118665189,-19.94199944,major,0.033841152,87.97599792,0.041200746
t_2364ea4e-8c2c-45cf-aa79-eb302b70c373,2007,308.1333313,94.88661433,0.740540922,0.316940039,0.289633155,0.464568943,0.35484305,0.000000223,0.109515056,-9.144000053,major,0.025814438,136.1820068,0.149955899
t_e37ef41d-41f0-4585-bf04-41654ece20f2,2007,306.9466553,93.89304231,0.825442553,0.21989724,0.189812317,0.202671885,0.367374897,0.000034,0.978856862,-9.93900013,major,0.048965201,93.07700348,0.053232823
t_ef99fc2b-bb0b-4afb-b614-a4d10e2760b2,2007,198.2133331,95.84479252,0.525670886,0.577548206,0.564369738,0.514735281,0.510140419,0.0000202,0.099037394,-9.039999962,major,0.040139448,123.973999,0.849331677
t_b889abd2-3ed9-40c6-a124-50544d20fe78,2007,65.90666962,96.45765476,0.936337054,0.154715449,0.118346579,0.197352186,0.213019833,0.971068799,0.099982135,-21.8390007,major,0.037735365,118.1760025,0.035372108
t_751290d2-7ea8-4523-afda-9ab3ed479c18,2007,218.7200012,97.07017443,0.908306539,0.41253072,0.43067798,0.584740937,0.047474511,0.0000213,0.095591947,-19.8579998,major,0.034308501,117.4000015,0.213150218
t_1044388b-1583-4ada-a641-f2c54f94dbfc,2007,192.9199982,92.74878026,0.487980276,0.595966876,0.609571159,0.682830453,0.663004398,0.0000147,0.127426744,-5.117000103,major,0.032472286,155.121994,0.856595039
t_0730efeb-8e57-45a3-9a2c-19094b8f2c80,2007,231.4799957,97.97099484,0.800934374,0.463127196,0.467833072,0.410575271,0.321955144,0.000000116,0.33915779,-13.14700031,major,0.032111485,94.25800323,0.611342132
t_61da8a06-cba1-4511-b320-5e399648bd0c,2007,132.7194672,99.1814993,0.884794116,0.491097659,0.485388368,0.677256167,0.32431531,0.000939955,0.361099839,-12.33699989,major,0.031514376,122.1179962,0.597715914
t_58714fa6-7c79-45db-b60e-8f25efe669f1,2007,341.6933289,92.25748041,0.121496633,0.59421134,0.710038662,0.785476625,0.580990076,0.037464082,0.143672377,-8.767999649,major,0.052332684,118.5159988,0.473587215
t_4cebe2fd-2014-4738-9fcd-e3c1f3718331,2007,224.8419495,94.19202104,0.820539773,0.68512553,0.724592984,0.763755739,0.221312448,0.054992035,0.243337274,-25.21699905,major,0.047100287,128.503006,0.966962516
t_14229165-670c-4fa4-ac00-87679f5c5371,2007,138.0133362,94.69495425,0.580032527,0.514385223,0.51767081,0.540266454,0.555336297,0.0000215,0.677875996,-10.90400028,major,0.050952021,141.5709991,0.397178054
t_b6ab353e-6ba1-4f28-bc14-b266a29d7f32,2007,259.0533447,95.9497549,0.004869787,0.27847895,0.232739955,0.460161328,0.845993519,0.00100726,0.655215442,-4.111999989,major,0.053019688,140.0119934,0.439423621
t_40deb3e4-60c6-447b-9561-67507fb920bb,2007,139.3066711,95.04183031,0.218815461,0.559374094,0.549006641,0.71302247,0.646734953,0.000000116,0.176859573,-3.403000116,major,0.044763785,125.0270004,0.963558972
t_f62d9ed7-e910-44a2-b612-eeecd74ae64b,2007,382.8800049,91.92553969,0.174979642,0.566123307,0.711812198,0.546412051,0.854045391,0.878182769,0.073620774,-5.934000015,major,0.048956256,119.9940033,0.673475862
t_c1daea78-a230-49eb-8f31-5e478c4deb28,2007,116.7866669,95.61263844,0.308931708,0.538130045,0.569057047,0.654277146,0.781987309,3.23E-09,0.277769476,-3.032000065,major,0.098231189,157.878006,0.946278989
t_2aad84be-f53f-4322-8565-240aa97af396,2007,197.706665,91.35799334,0.097267158,0.500937283,0.514454842,0.670321941,0.922659039,6.61E-08,0.114915095,-4.84800005,minor,0.117834486,90.98899841,0.653098285
t_41d8b2e8-ff4a-41a7-b2a7-7f17db46902b,2007,208.2266693,92.55948127,0.087509893,0.570930004,0.563730121,0.758573592,0.924968541,0.000026,0.211862683,-3.232000113,minor,0.03662619,118.9810028,0.64394778
t_97668eb5-2ae5-4ce9-a59d-8d46f101430c,2007,238.9679871,96.3875426,0.20327659,0.692162156,0.709953368,0.747949898,0.743729055,0.020246074,0.033563629,-9.296999931,minor,0.036139004,132.0050049,0.969256639
t_0308dcfd-0949-4fad-9c22-208446d06e0d,2007,134.4933319,94.19715496,0.623893797,0.564834297,0.636995256,0.647013903,0.572031319,2.05E-12,0.955690682,-8.602000237,minor,0.20686169,151.6569977,0.893902302
t_6352eb3f-13a9-4453-b1c6-87cc697d2729,2007,245.7599945,94.84910387,0.887925327,0.403895378,0.402451158,0.578208685,0.419569403,0.000269579,0.135987327,-8.548999786,minor,0.030531274,136.0059967,0.330512553
t_4f1fea77-f5b3-4101-b29d-5643d722438d,2007,201.4533234,93.27166212,0.272619247,0.491751194,0.483424842,0.700459003,0.882569492,8.40E-10,0.033308797,-5.809000015,minor,0.054235764,130.0209961,0.803753078
t_e5ec394c-02d9-4c7b-b563-dd0cc143dcc1,2007,60.8266716,92.26422753,0.669080973,0.450399309,0.438405812,0.612361431,0.919906735,8.42E-09,0.537349939,-4.248000145,minor,0.072427221,142.0679932,0.713826239
t_76e4ecee-e788-4909-9da1-98777fe9185e,2007,266.519989,92.9159577,0.524893343,0.44604215,0.40514788,0.555480897,0.269816518,0.80416733,0.094659276,-10.70899963,minor,0.026251521,100.137001,0.085610315
t_820144cd-0a60-4456-94bb-1c0d8c06a9fb,2007,277.7866821,99.24790257,0.069941089,0.528343439,0.512643158,0.693016052,0.723209083,0.000000131,0.766148269,-7.097000122,minor,0.130923584,103.0530014,0.718151033
t_58ea1718-58c0-4ae1-a486-d037271c94bb,2007,345.2807312,96.32677185,0.640217781,0.391081899,0.340950161,0.49437505,0.530973732,0.00000331,0.14339456,-8.618000031,minor,0.029744396,74.98500061,0.285707414
t_0f4ae281-1333-4406-83ce-46ec3481aa46,2008,47.88000107,91.72868939,0.931330085,0.852320731,0.89180845,0.672169566,0.321366668,0.80982244,0.139280602,-12.27299976,major,0.136799634,78.40100098,0.570649207
t_4f3bc013-ebe6-453e-8db6-8fca17e88c5d,2008,205.7892456,93.39819599,0.413826793,0.592601895,0.646352112,0.768909454,0.550320148,2.15E-13,0.342152208,-3.391000032,major,0.046405423,97.0039978,0.75999397
t_43b97ec5-1872-479f-bfb0-7317e56267cd,2008,258.9466553,96.60461175,0.925247014,0.356195062,0.425593048,0.464448243,0.267084658,0.0000966,0.094743319,-12.5010004,major,0.035913814,119.3040009,0.228325769
t_1cd20da8-cccf-473b-a9ab-66a6597cb2cc,2008,198.7333374,99.72318464,0.175091535,0.39264214,0.488659799,0.562106371,0.66893816,0.000500819,0.139560074,-8.914999962,major,0.031913549,186.0090027,0.755605519
t_6f73049d-d3ea-456d-8700-5453717e9b38,2008,169,97.27092182,0.605191529,0.582646251,0.619887412,0.583439231,0.681027889,0.00000066,0.081025153,-8.407999992,major,0.41176182,84.95700073,0.874211669
t_ffe70ffe-673a-4478-87f2-89423aee64b2,2008,185.6799927,96.66524256,0.715219557,0.467149109,0.407424182,0.564263225,0.801976979,0.897069037,0.281874985,-6.901000023,major,0.034422632,133.5399933,0.977328122
t_a603659f-3c57-455f-8884-fc832492ec55,2008,161.4799957,93.76879071,0.944438338,0.2233233,0.184454426,0.273701429,0.18409203,0.486782342,0.225668937,-15.60499954,major,0.03149819,98.36599731,0.088336125
t_abae4696-d179-49dd-b966-13c1d5cb496c,2008,247.8666687,95.526605,0.001111184,0.494557381,0.423029244,0.593531191,0.938323975,0.002118585,0.309921503,-7.535999775,major,0.040255111,114.2580032,0.80565393
t_bd60629c-cebc-46a6-bfe0-99c0c80cf5ac,2008,260.0666809,91.75159101,0.010488606,0.324064791,0.284982502,0.548179626,0.819194317,0.00189421,0.086897135,-7.267000198,major,0.060135152,121.9940033,0.449174494
t_0aef9855-4052-46f1-9b9f-5c2eb0d607b5,2008,191.9333344,92.74312844,0.794818759,0.372277498,0.352638453,0.383883119,0.166672856,0.0000182,0.115585119,-13.68000031,major,0.035015043,127.9189987,0.343732893
t_d9e3a7ff-6f2c-4da1-9ebc-a5c553659e62,2008,277.706665,94.40846131,0.000396674,0.340573907,0.345514983,0.518357515,0.889404893,0.046611104,0.340981275,-8.305000305,major,0.344842404,150.0480042,0.276271671
t_5ad07a45-0c0b-4300-aa72-0438467201f6,2008,169.9199982,95.53715431,0.968453228,0.183055982,0.155727416,0.188433379,0.124397501,0.024245391,0.115531109,-13.37100029,major,0.034411881,97.31800079,0.053127125
t_cb33c107-3508-4677-9d92-aba69d6429d2,2008,370.7200012,96.24604604,0.980588913,0.165835992,0.121748343,0.065631926,0.060729641,0.892587543,0.126731202,-18.46899986,major,0.038677078,68.93099976,0.03392097
t_dcbec040-5fb5-4a59-b24c-d15e37d9af08,2008,69.42666626,93.76055746,0.482742608,0.600890219,0.742413759,0.707402825,0.107400499,3.93E-12,0.123451181,-23.41600037,major,0.463568002,78.42500305,0.781113565
t_9080da24-1522-4231-bdcc-102fec593322,2008,64.8200531,99.06671138,0.028536921,0.616005361,0.599411845,0.686607361,0.570633173,3.28E-08,0.082842611,-4.131000042,major,0.06259495,91.05699921,0.705194712
t_1355c0e2-6ef3-4ebf-8b0e-93ab3f790705,2008,44.70666885,94.56601104,0.452871531,0.582162499,0.630607545,0.612343371,0.489182532,8.99E-10,0.224800169,-9.109999657,major,0.055776488,62.22999954,0.961319447
t_c602fad8-a87f-4155-b736-6bd88a4f03d2,2008,246.293335,90.67927146,0.706017494,0.646227419,0.691671491,0.779704154,0.430778712,0.000000135,0.313735545,-11.72999954,major,0.068336464,98.39800262,0.757139683
t_fea048d9-7f69-4eb9-9347-8b9cce37b614,2008,131.5466766,91.44521376,0.711820543,0.548991501,0.57445091,0.681405604,0.387081593,9.34E-09,0.10998179,-6.710999966,major,0.027511368,87.91500092,0.641382694
t_fa57ec1d-1b8f-4128-b096-a8d36304a7da,2008,190.825531,96.78414953,0.0000222,0.515001714,0.445800662,0.607824683,0.855930984,0.906087279,0.286015421,-4.657000065,major,0.045330334,95.04299927,0.847767234
t_2fc89a5d-8a66-4efd-9721-4baee7a6f885,2008,240,94.49876981,0.829426646,0.391077548,0.307011485,0.461940885,0.178827524,0.00000237,0.358540148,-18.88899994,major,0.027535217,97.86399841,0.443230569
t_eb5284a8-b86f-4c99-a4a9-e87d297a8bec,2008,227,98.57078906,0.023295246,0.824565709,0.832589686,0.878408074,0.621864259,7.61E-08,0.037957106,-4.236999989,major,0.05363008,99.97399902,0.876485646
t_2296c365-256f-4963-8e78-825cef0db0a4,2008,291.6266785,96.40998261,0.110645778,0.821487248,0.859059691,0.961416423,0.461646736,0.00000769,0.05059832,-9.479999542,major,0.240333915,106.9830017,0.517884135
t_d5847b6f-34fe-48a0-a0d6-49bfa7ed039b,2008,172.8666687,98.90565379,0.981982291,0.201926634,0.156019047,0.182986408,0.215297744,0.009791764,0.10336709,-15.46000004,major,0.036312442,66.27500153,0.120572992
t_e99ad37f-c410-48d1-9b34-031fdfc764e6,2008,222.6666718,91.59285752,0.031081524,0.387398452,0.396124035,0.61827606,0.823961437,0.0000351,0.0685893,-4.110000134,major,0.171316236,127.9290009,0.548242986
t_ebee3038-76f6-4a4e-8d89-4d8d2124c5a8,2008,237.9466705,99.63752273,0.516889393,0.505508482,0.527268529,0.616912663,0.723449647,1.92E-12,0.191783026,-3.989000082,major,0.157040417,76.84100342,0.537779152
t_de3c030d-2ec4-4df5-b452-d86c201c033d,2008,95.47859192,99.14384248,0.968825519,0.523724854,0.595779717,0.47210899,0.279317081,0.81174624,0.101306587,-10.36999989,major,0.035393201,100.4029999,0.640623689
t_18b94879-4f18-42e3-b205-e6b3e3507ea8,2008,350.9066772,94.49599859,0.204052091,0.584688544,0.65331322,0.685373843,0.957521617,0.001372854,0.332982063,-3.941999912,major,0.035742402,103.7429962,0.927519143
t_ca0d1f53-6586-44ac-919c-33a8e1240a9e,2008,260.0933228,99.48212983,0.185925618,0.736995935,0.731316388,0.776610255,0.663550675,0.000000226,0.155901924,-8.772999763,major,0.094453707,85.10199738,0.581268013
t_93644567-5e70-4124-80bf-087d1093e730,2008,231.1999969,93.2114527,0.767702997,0.277179867,0.284686476,0.345736414,0.422829539,0.000000214,0.118266724,-6.513999939,major,0.028588384,132.2749939,0.155531615
t_79ec9b20-b2f3-4a9d-ba03-d8a625d2e4d7,2008,213.7466736,96.28392803,0.796862423,0.300756395,0.390029579,0.429079324,0.290417135,0.0000681,0.874484718,-12.65200043,major,0.0621625,136.4530029,0.141621545
t_c2110ab7-2d23-42b2-bd8a-71877ce917a4,2008,401.706665,98.11760441,0.235577762,0.470238239,0.548786402,0.486495703,0.473924279,0.497953087,0.324843675,-10.2869997,major,0.034521446,148.9920044,0.366532803
t_072c8501-b13e-47e4-9a81-2d57b2d9e4fa,2008,592.6533203,94.33561652,0.528685629,0.536870658,0.491651148,0.598042071,0.893666744,0.849555433,0.082727537,-5.695000172,major,0.044864893,88.02400208,0.657357872
t_c3bc2a75-d5af-4220-81e9-0c931985958c,2008,169.3733368,97.88231884,0.900331855,0.444587499,0.458959728,0.608142316,0.273181468,3.86E-08,0.137962744,-10.26599979,major,0.028666256,105.0599976,0.607363522
t_b1c3bc0a-4bec-4cb0-a7ce-a2f569901b63,2008,172.7599945,94.31789708,0.196702838,0.560217381,0.520389855,0.556382656,0.504840374,0.0000307,0.101742633,-6.81799984,major,0.02409493,87.22699738,0.513038158
t_cc0e3823-b796-4b7b-b331-e1fcc43d0621,2008,69.51999664,94.24204624,0.02668084,0.393577665,0.367678821,0.566753089,0.202734992,0.000297739,0.076602675,-12.49600029,major,0.040269453,97.03500366,0.29903242
t_de86e9bb-8be4-461c-90fa-a13ba067e5c2,2008,435.5066833,99.2964931,0.891071856,0.155486092,0.121750042,0.081020199,0.297963768,0.91946727,0.121794648,-15.61299992,major,0.037668757,75.52100372,0.039238013
t_a247a518-8215-41b6-93f3-191735ebf3a4,2008,179.706665,94.65931272,0.541045368,0.438081056,0.456794262,0.613135159,0.447985858,3.53E-08,0.13484405,-4.672999859,major,0.037991133,127.9800034,0.813392162
t_ee3e35de-42eb-4339-9d67-473ffabf8471,2008,277.8266602,92.0397277,0.197843358,0.390497148,0.313570052,0.463656992,0.446557164,0.000000128,0.707005799,-10.88000011,major,0.027604211,79.03800201,0.255392998
t_c77660db-3057-42a0-a813-71ada43502ec,2008,167.1466675,97.87088813,0.543590903,0.611894965,0.598304629,0.575269043,0.341003537,0.003926313,0.171351865,-9.637000084,major,0.029190831,98.88200378,0.499307811
t_9cdbac99-291b-4890-b614-9379b2efb49f,2008,233.3333282,93.09945851,0.28479287,0.429900497,0.48652187,0.619691968,0.826178312,0.000000865,0.760829568,-5.537000179,major,0.033309251,111.7919998,0.860697091
t_46f629e4-de8b-4441-8500-f5e884b4e357,2008,152.4516602,95.16582134,0.195964739,0.69513303,0.737874091,0.728443682,0.419382393,0.0000206,0.196552411,-16.9279995,major,0.040115088,150.3600006,0.940502524
t_cdf2afa0-ef6f-4736-8b66-ae2abd94ada8,2008,300.1199951,95.55454886,0.00918519,0.207787201,0.172842711,0.335775048,0.861131489,0.0000272,0.198872045,-6.68599987,major,0.058628205,109.8389969,0.46087575
t_52e357a5-c397-44d9-a122-bcf09d6bff12,2008,262.9866638,92.75098212,0.78579247,0.415738106,0.404199213,0.629211426,0.458761394,0.00000177,0.139292106,-7.625999928,major,0.040207159,117.9660034,0.496479958
t_628720ec-ac4c-4d0e-a448-79c3584a6962,2008,228.6533356,92.72546047,0.274619579,0.559304833,0.587510407,0.668914497,0.570904672,0.000000019,0.144482449,-7.381000042,major,0.034073222,155.8529968,0.929159284
t_b7b6a234-b085-4180-a656-09251f83e9fc,2008,202.6799927,95.4832095,0.294867218,0.424642652,0.386790693,0.589140117,0.389276892,0.899155021,0.165811643,-12.73400021,major,0.029278038,107.9160004,0.532993555
