track_id,release_year,duration,us_popularity_estimate,acousticness,beat_strength,bounciness,danceability,energy,instrumental,liveness,loudness,mode,speechiness,tempo,valence,skipped
t_fa6d4499-4b4a-4dd5-8346-d5f158840f12,2013,245.0399933,91.27410064,0.002084969,0.558816612,0.543224156,0.684245229,0.499350876,0.02749279,0.081532173,-8.574999809,minor,0.033314623,117.9749985,0.624783576,0
t_89df44ec-cd81-4dac-bc60-223e44043d89,2013,388.1273499,98.45919053,0.130681127,0.360880703,0.34114331,0.485433847,0.620131373,5.30E-05,0.23632279,-10.27499962,minor,0.290821195,139.1600037,0.322594434,0
t_d630d4f8-956a-431b-a607-8a665474d305,2013,235.5639954,96.16056748,0.322430909,0.36493665,0.448436975,0.64899683,0.963966489,1.48E-08,0.891594589,-1.041000009,minor,0.06063921,98.02500153,0.963463664,0
t_90467a5d-4d2c-4a28-962c-61072aa33f5e,2013,107.4153671,97.7299143,0.201454937,0.615841925,0.564287901,0.576232255,0.669180274,0.694501221,0.380020857,-12.85599995,minor,0.043510843,100.0090027,0.580593765,0
t_4e46e07f-dfd4-48aa-be2d-4315c32b9442,2013,265.9375,93.05937144,0.016055414,0.424532205,0.566469491,0.457125515,0.677984834,4.42E-07,0.552904963,-9.243000031,minor,0.435532331,192.5249939,0.197299525,0
t_a4517183-fb79-46a2-9d8c-1321bba555fa,2013,259.2122803,92.09165561,0.016353255,0.375294477,0.417610347,0.361125559,0.693804979,2.48E-08,0.383249253,-12.82499981,minor,0.580148101,173.1390076,0.59019196,0
t_ea202324-2e29-41bd-bf4c-26816ea0e856,2013,133.9775543,98.25183917,0.297189385,0.161286786,0.123036742,0.307616711,0.331089348,0.907882988,0.090223819,-8.954000473,minor,0.038965009,119.9580002,0.079458311,0
t_a5ed833e-77c9-4e1f-bc39-c8b12fd294bf,2013,219.7338867,92.35834465,0.012762747,0.791608214,0.801821649,0.848967135,0.515364826,0.000608187,0.383004874,-7.896999836,minor,0.219607368,95.02700043,0.256605744,0
t_8348b061-ef4f-4701-8284-07355d1a7420,2013,199.4705658,95.96500066,0.540757298,0.427561134,0.407280087,0.637932301,0.841326118,4.09E-08,0.338151604,-3.635999918,minor,0.049310364,114.8550034,0.269553661,0
t_804cfa3c-ae9f-4daa-beb5-04cff2f63ab4,2014,456.8933411,93.52280142,0.954471171,0.127915218,0.095191948,0.075079836,0.12648192,0.628227949,0.762421906,-25.3010006,major,0.062948868,80.41799927,0.044043917,0
t_8d6ffc09-04e7-48f7-bbb9-f023a999f810,2014,183.6000061,99.55018811,0.012522118,0.395323515,0.454560727,0.624942839,0.891596198,6.34E-07,0.069939874,-3.438999891,major,0.121618539,159.9620056,0.681832254,0
t_95ade9e6-0f33-41f0-9ea0-26208587e74a,2014,203.9627228,93.77452778,0.004730821,0.613485217,0.71300745,0.566555083,0.652892411,0.719509006,0.097615093,-14.34300041,major,0.033769026,114.8300018,0.625230134,0
t_6f74afa1-36fc-4196-9d48-7f1f0cd4d775,2014,201.3142853,96.62205615,0.020565337,0.671960473,0.764380157,0.805243313,0.64030081,1.18E-07,0.106790736,-6.93599987,major,0.365599811,76.88400269,0.376842946,0
t_4a19fcca-49e3-4f31-9c06-59f85503d7e4,2014,227.6036682,98.96251941,0.036019538,0.754686773,0.764678478,0.88080889,0.807408512,3.81E-11,0.125367746,-4.785999775,major,0.067377761,116.0159988,0.545544326,0
t_dfd6305d-98f3-45db-ab6a-429516d89fa5,2014,374.1162415,94.03409656,1.81E-06,0.1037549,0.0823787,0.079942971,0.961491346,0.936292112,0.90387243,-6.195000172,major,0.190043539,172.0679932,0.034377001,0
t_f0798a69-9899-4aa1-b788-113da214b465,2014,214.1779633,94.30621708,0.415915459,0.50460881,0.548072457,0.508640528,0.705507338,2.89E-12,0.280338228,-5.894999981,major,0.104109794,100.3389969,0.597946465,0
t_ab509405-95ef-4b7c-9757-410424f0bf58,2014,248.5733337,91.71973558,0.186858386,0.583845794,0.592887878,0.657292843,0.521686256,2.84E-08,0.162030801,-7.166999817,major,0.034994632,122.4339981,0.882680237,0
t_1f025b0a-3193-4016-a055-be96923e9ef3,2014,284.342865,92.89614095,0.000590455,0.17585364,0.179722741,0.275990605,0.955154479,0.853970706,0.427527875,-6.366000175,major,0.137061954,199.9579926,0.155136243,0
t_23389fb5-78e8-421f-8948-7f48d200a385,2014,261.3894043,95.01695683,0.135658309,0.270054489,0.283468455,0.337236315,0.573628366,2.33E-08,0.131843343,-5.282999992,major,0.040205918,175.8329926,0.212403268,0
t_5ce03852-1d4e-4301-9fa5-4a61a8c9b803,2014,190.6266632,98.89589258,0.068452507,0.457693338,0.508332491,0.615503371,0.863583446,8.70E-10,0.121764936,-3.453999996,major,0.08268445,180.1080017,0.720162213,0
t_ba1440aa-2a55-41fb-9f6e-d166de035a3e,2014,262,99.12488781,0.068248749,0.626275063,0.630893409,0.803014755,0.913457036,2.85E-07,0.23181203,-4.953999996,major,0.19233714,119.9810028,0.664331079,0
t_5e66776f-c806-4a25-94ea-af1d72499189,2014,204.2514343,97.51013182,0.050010957,0.508163154,0.598051548,0.672871947,0.959293365,1.97E-09,0.645188689,-3.976999998,major,0.449797601,174.1679993,0.675842226,0
t_5fd47c78-9ec3-4443-88be-e4f0749d5d78,2014,90.70667267,94.98791445,0.020160334,0.647919118,0.68108201,0.776678324,0.765510142,2.18E-12,0.746814072,-4.888999939,major,0.264965117,90.41500092,0.69999963,0
t_839948a3-b289-471e-b4c9-b237617b160a,2014,170.4799957,96.08685738,0.20525834,0.789848924,0.732801616,0.700996637,0.705371737,0.616555393,0.111627959,-6.539999962,major,0.048904132,89.9940033,0.936684489,0
t_ac2ade25-51d5-4b13-b52f-15fef59648a9,2014,229.8933258,99.03575343,0.902288496,0.383074284,0.303030968,0.503355265,0.017107803,0.935144067,0.10328652,-33.1570015,major,0.035922177,119.9869995,0.034427118,0
t_e794b951-07d4-4fbf-8117-c5f4fdd98e25,2014,235.0714264,97.82768404,0.005577848,0.331805915,0.416397631,0.650690079,0.939425528,0.000995562,0.581834614,-5.368999958,major,0.182464227,140.0090027,0.335597277,0
t_597fadb6-d5f4-43cb-a661-d5a57c3e7f8c,2014,210.7820435,92.8248225,0.039113726,0.606999993,0.61286056,0.707254708,0.632837474,6.19E-05,0.099983193,-16.35099983,major,0.05537438,106.8239975,0.896056354,0
t_9d6d23eb-b179-4fab-b639-30b5994831d2,2014,229.5209503,97.76983892,0.784858346,0.220078707,0.172423467,0.256610245,0.563220322,0.872903645,0.122046866,-13.97299957,major,0.061210141,60.36100006,0.352350414,0
t_976e9079-94c3-45bf-b2b9-1d520da044bf,2014,152.7924347,98.31263082,0.635904312,0.442139477,0.453500718,0.574907899,0.447265476,0.117924184,0.113587469,-8.460000038,major,0.027838506,95.08799744,0.352988988,0
t_91cf817e-5da7-41b5-bf06-9244a2119c5a,2014,247.5333252,97.73063485,0.110962242,0.705670774,0.76940757,0.725599766,0.872435868,4.16E-06,0.482524365,-4.477000237,major,0.074043423,172.0509949,0.567977011,0
t_1668c7d4-df01-4500-afcf-3514f40f4577,2014,363.2588196,99.24662391,0.115005024,0.533228219,0.569539964,0.686203599,0.760850549,5.53E-14,0.863671184,-7.343999863,major,0.24029462,148.0449982,0.675005674,0
t_ace7b34f-1ed1-4bc3-a073-66af3490003b,2014,414.6400146,96.38671268,0.977260351,0.175873101,0.138950288,0.181274548,0.150934055,0.093240276,0.636115134,-20.70499992,major,0.058386397,105.4889984,0.038277138,0
t_08225ffe-23d8-4add-b528-255ad1132af7,2014,435.87677,93.88349501,0.18163608,0.40871191,0.387617141,0.632101595,0.726349115,0.00016553,0.262074411,-6.704999924,major,0.034347251,108.0619965,0.303659141,0
t_1b3daafd-490f-4f25-b7cd-d1fe65a80ce2,2014,143.386673,95.6190462,0.399888605,0.365638375,0.442459643,0.385500342,0.955321312,0.016891977,0.085987464,-5.236999989,major,0.454844743,171.5010071,0.532664776,0
t_ff6d15f0-c6c5-4cea-92ee-e61ca37554bd,2014,217.8000031,94.24077563,0.146894351,0.562150002,0.655920327,0.763612032,0.82650876,4.23E-12,0.144421235,-8.093999863,major,0.325529724,98.84400177,0.612686753,0
t_5e29bc5b-0a4f-45ec-9c81-905d0cb43863,2014,338.8800049,94.38310693,0.909020841,0.1700629,0.123093501,0.114945799,0.188850999,0.860402703,0.109807476,-17.28300095,major,0.042336803,56.27799988,0.032715324,0
t_67e3d747-c1c5-4d51-97db-50e207daeee1,2014,173.0800018,93.48985874,0.988778532,0.232049674,0.206716791,0.189642787,0.116721921,0.027697576,0.340962976,-20.6060009,major,0.044063259,82.9980011,0.121561758,0
t_92a61a90-3f36-4af3-9bc7-c28bc6f4f8cb,2014,262.8933411,92.80193858,1.38E-05,0.359534681,0.305268049,0.251232386,0.94844234,0.017762259,0.094851851,-7.425000191,major,0.079609573,166.9299927,0.54782784,0
t_9b6fdc14-957f-4d5c-825e-998549820f50,2014,174.6024475,92.28585531,0.019559402,0.91042608,0.938826799,0.801846087,0.663600147,0.940266848,0.106047995,-10.88199997,major,0.09015508,130.0110016,0.056534335,0
t_f5150600-ec20-411f-b768-7240e4021872,2014,208.1959229,99.32587002,0.067455232,0.502211034,0.489983618,0.675347984,0.889246821,1.80E-08,0.237921298,-3.052000046,major,0.043443978,136.0299988,0.960450828,0
t_bff4ab92-cb13-4c05-b9cb-fe1af65ccfb5,2014,196.4139709,97.06927374,0.326865882,0.407723546,0.441685736,0.524888575,0.749646306,1.95E-05,0.07920175,-6.791999817,major,0.235682547,92.30000305,0.485002875,0
t_0c68edd0-6714-4f82-96d2-2cb3d8d390c6,2014,283.6754456,99.87010946,0.203443557,0.778600514,0.796103716,0.823988974,0.388388246,0.895319998,0.085157245,-9.772999763,major,0.086346023,86.04100037,0.924903631,0
t_feed243e-992f-417d-b5d2-57d860212ec2,2014,156.4328308,92.08519478,0.960980475,0.521834016,0.542594314,0.42920348,0.273039103,0.839190662,0.085379854,-14.58600044,major,0.037786141,102.5540009,0.612065315,0
t_a05bb7be-d4fc-4310-8feb-53ca000248b0,2014,221.4666748,93.53203991,0.04139138,0.665498972,0.700180948,0.740149856,0.876867712,0.002458477,0.201034397,-5.223999977,major,0.036823753,130.0039978,0.819319904,0
t_9b5cb80c-7f2f-4409-a3cf-5f31e4e467c0,2014,198.7657166,94.09599155,0.170677364,0.573882937,0.640733361,0.69387126,0.914863527,4.31E-07,0.312286407,-5.763000011,major,0.367126316,93.95500183,0.787338912,0
t_f0a094a8-d36e-4ddb-b81f-058b845e4601,2014,217.0431366,95.07697163,0.000661984,0.739650369,0.784092546,0.876550257,0.910209596,0.012447636,0.086907364,-6.119999886,major,0.04808965,121.9820023,0.451831758,0
t_a1a7399c-4fb6-4d2b-8fe4-77633b327156,2014,222.8244934,99.01945257,0.006185298,0.228038967,0.1894425,0.454520345,0.639517903,5.58E-11,0.087640345,-6.584000111,major,0.034337532,130.0310059,0.345419645,0
t_c164ee0d-aaa8-41cd-be48-cdaea2b14546,2014,362.7999878,97.39899972,7.44E-06,0.215015218,0.196297571,0.246162504,0.905418396,0.916427732,0.192994714,-10.24300003,major,0.070521258,110.4509964,0.103296198,0
t_16798d23-ee05-46e1-b950-f7dbfd60a949,2014,128.1552734,99.09757926,0.000188151,0.53977555,0.495046854,0.611430764,0.664672077,0.905358493,0.219344944,-8.963000298,major,0.138810813,164.8029938,0.671039045,0
t_645b8af4-0c3b-40e0-a040-1607e5cdf867,2014,240.0533295,91.03677082,0.007697224,0.719154119,0.792352796,0.899416327,0.816250741,0.197801992,0.575219214,-4.097000122,major,0.264047891,100.0130005,0.576015234,0
t_0e302595-c729-4aa8-8cec-8946e7f1cabe,2014,192.3393707,95.38541564,0.135804012,0.363619,0.365878373,0.611872792,0.786945105,2.23E-09,0.120391123,-5.09100008,major,0.147254154,129.9049988,0.632044256,0
t_fd6140bc-8eea-4e8f-bff3-236386ee397f,2014,247.6384583,93.24666479,0.006311406,0.499413222,0.576421857,0.627958655,0.716688871,0.000303958,0.356152773,-7.475999832,major,0.058500726,152.3860016,0.45516032,0
t_18a7b633-a25e-4654-9397-336a939b0199,2014,156.3249359,90.55037006,0.081036553,0.49297291,0.514813483,0.658736229,0.619795263,5.90E-07,0.130611375,-7.90899992,major,0.047456566,94.99500275,0.930749178,0
t_a5677f09-ead6-4c77-b37d-680cef9e8a89,2014,237.0775452,98.40520712,0.002532226,0.484363943,0.42605558,0.478604585,0.995536208,0.933751762,0.226979807,-2.426000118,major,0.042586684,112.4970016,0.720768631,0
t_cf724707-ffb8-4ee5-b5d1-10be0a30373b,2014,193.8800049,95.04648976,0.853689909,0.49473092,0.458356768,0.519076347,0.511570036,8.34E-09,0.073019139,-6.545000076,major,0.034164362,84.44200134,0.520644426,0
t_7a0468a9-3d87-427f-a0be-716a98b9afe7,2014,171.923996,90.33152849,0.95202142,0.544026434,0.54045409,0.542648971,0.561822653,0.806375444,0.153981209,-10.85900021,major,0.041022569,101.9980011,0.760468006,0
t_c9be65f1-4f67-44e3-ac99-e431cb988405,2014,229.1733246,91.72989085,0.004417191,0.721408248,0.795403421,0.802942872,0.917091608,2.69E-07,0.09800075,-6.395999908,major,0.157885596,169.9380035,0.802861214,0
t_284eb8bd-077d-4216-b08f-e873b75bbd8e,2014,206.613327,91.84784405,0.108781263,0.443713963,0.481548101,0.437565178,0.601485848,0.000236736,0.116420187,-10.58699989,major,0.028595652,136.2899933,0.729049623,0
t_9e6c0b1a-93a3-4089-8f74-e98f4659c269,2014,224.6266632,94.70667446,0.553326428,0.691707253,0.684373975,0.63944453,0.523352802,4.64E-07,0.076359101,-6.861000061,major,0.064232104,98.80400085,0.797347844,0
t_c4cb49be-6128-49d4-9093-6e1cc83092f7,2014,190.0771027,97.26438057,0.339429528,0.495748222,0.619148135,0.502031446,0.801237285,2.57E-09,0.134541154,-3.200999975,major,0.309360504,84.44200134,0.378419876,0
t_8ec1351d-7575-42a9-8ad1-a85762d6426b,2014,220.9199982,99.54108311,0.076801009,0.443654567,0.378644109,0.517490923,0.349415362,0.000622135,0.826890051,-14.44200039,major,0.033951391,73.97100067,0.060062665,0
t_36e517c9-332f-4dc7-8a2e-7f34098e251e,2014,412.6886597,95.9256084,0.00031097,0.5082196,0.632519305,0.666666448,0.856867373,0.906598866,0.080811977,-8.520999908,major,0.059059143,118.012001,0.224702239,0
t_15fba27c-a204-4446-b2ac-967687df9b33,2014,238.6000061,94.40544722,0.014435263,0.180694312,0.140520349,0.202381805,0.36098817,0.54035598,0.094439782,-13.41300011,major,0.04010256,54.19900131,0.03841744,0
t_46039f56-d54b-4628-a29d-3c2765b4a0f5,2014,217.7248535,93.31805723,0.170617193,0.594705999,0.549951792,0.590201199,0.773923993,0.62987411,0.169379383,-9.012000084,major,0.037234467,135.0050049,0.889182568,0
t_d02e9214-657c-47f0-9d0c-21b403c97ae2,2014,113.4933319,93.15151188,0.912431598,0.148962066,0.108205028,0.101810776,0.078221083,0.875840247,0.114136562,-24.39299965,major,0.041708693,84.40899658,0.034009982,0
t_90f0bbc7-34d7-4b69-9c82-4f6398df395d,2014,94.73332977,90.01971012,0.001590854,0.574417114,0.73433578,0.799706936,0.910371065,0.694828093,0.319082379,-7.644000053,major,0.138946369,125.9820023,0.069802836,0
t_5972f6c6-63eb-4d59-8a1d-76973c5c80dc,2014,156.6000061,94.97280379,0.832945943,0.592285395,0.698327303,0.544113934,0.611275375,4.75E-08,0.182894751,-5.231999874,major,0.384473175,83.12599945,0.690246701,0
t_cfbf5ba7-51e1-41bc-9452-c43bf94b9b5e,2014,223.6429901,95.16696972,0.000135019,0.207962051,0.178165659,0.303394049,0.670010746,9.00E-06,0.244410843,-5.728000164,major,0.039309002,82.74299622,0.279579937,0
t_fc900c55-61c6-41c8-b996-fea519282e93,2014,191.761322,98.55454611,0.000114304,0.219798192,0.184604466,0.472594321,0.89925772,0.1643475,0.092497185,-6.953999996,major,0.063791841,109.987999,0.316583455,0
t_b9ee489f-a160-47ca-bf15-0f4810471165,2014,200.3423157,99.86953688,0.329759568,0.332091272,0.359444559,0.509602249,0.820207775,1.37E-08,0.647508681,-3.884000063,major,0.066912189,166.0460052,0.807169974,0
t_13dcf432-5b0f-430f-b79f-4faf589d0d14,2014,179.532196,92.11689258,0.001622148,0.72424078,0.742195189,0.831225157,0.812317073,0.16073975,0.126922727,-9.585000038,major,0.050219107,123.0179977,0.540777147,0
t_24e615ca-b1f1-45c6-913a-fe4a936fe75f,2014,219.094696,90.26599696,0.010969945,0.414691806,0.524264574,0.740114272,0.761889338,1.67E-06,0.078530103,-5.427000046,major,0.142546877,107.0230026,0.960977495,0
t_66e1bda3-3ea0-40d4-8221-c681a768e876,2014,255.4666748,91.09647199,0.131080255,0.71752435,0.82151711,0.7777794,0.706714511,2.12E-12,0.074379764,-6.491000175,major,0.341602623,176.0370026,0.814858079,0
t_4840c81a-eb4d-46e1-a41b-bb39f82d01a4,2014,274.4837952,95.18431923,0.000708452,0.498224348,0.545720756,0.620035052,0.902079165,3.86E-08,0.812733233,-15.00199986,major,0.031498246,141.1790009,0.344169021,0
t_f898d5ff-e842-4289-96ef-ceb1051c7455,2014,208.0399933,99.88153051,0.005061105,0.839490294,0.87550962,0.903439701,0.961997867,0.000497647,0.167492762,-3.493000031,major,0.111049078,139.9900055,0.905991197,0
t_406c3ac7-f448-487c-98c7-6cdaa56b3d8a,2014,202.2422638,92.26305663,0.59769237,0.506625831,0.557952762,0.629539311,0.732763469,0.000370995,0.320297927,-7.143000126,major,0.311352223,91.45400238,0.539613247,0
t_02bd5068-1f84-477f-a87e-4660cf31ecfd,2014,356.6853638,98.67972894,0.944169223,0.479724884,0.434833229,0.643095076,0.159560308,0.685226798,0.071555361,-19.22599983,major,0.030755714,106.9810028,0.077515498,0
t_830e587a-225c-489b-9e7a-100712cb49bb,2014,678.5306396,94.61544597,0.151655793,0.378468275,0.383046836,0.393815279,0.866396368,1.60E-07,0.579656839,-1.991999984,major,0.075038813,103.4690018,0.753209174,0
t_312c34e9-fe41-4238-9b31-d6a876d3905a,2014,258.8595581,97.2858459,0.001007585,0.280060649,0.25544256,0.520478964,0.9937796,6.88E-05,0.065105461,-3.529999971,major,0.166104198,128.4660034,0.250524014,0
t_d6d5d3dd-652c-4449-8374-db98b1020245,2014,331.4285583,98.08295042,0.007042696,0.403546959,0.477487922,0.571514904,0.92213124,0.014173822,0.334365606,-4.940999985,major,0.158755198,173.9980011,0.382151842,0
t_df32a07c-3be9-4bfc-8d17-0964c090470c,2014,171.4666748,97.22581019,0.017662959,0.683110654,0.731093407,0.847703576,0.842900336,8.83E-09,0.365116626,-4.331999779,major,0.247480214,130.0140076,0.503215849,0
t_9ef7b4e4-1c50-46b4-a65a-9916186ee316,2014,164.9333344,94.33356906,0.051349036,0.703699589,0.72650528,0.808574975,0.88625741,0.062091779,0.351383477,-3.549999952,minor,0.103542008,94.9980011,0.963347375,0
t_910339c6-9739-48ad-9051-953c98a675a2,2014,220.1733246,98.69350948,0.013845828,0.119687602,0.099533558,0.090580717,0.998499453,0.01874605,0.345512211,-3.625,minor,0.305186421,170.5939941,0.036841288,0
t_3852dcc0-a091-409e-8f0a-f5167e4bb6c7,2014,144,94.96685442,0.156504378,0.371803015,0.362826079,0.566973209,0.756973445,7.08E-10,0.351806015,-4.809999943,minor,0.036604039,112.5230026,0.830621421,0
t_25cd5894-e9ba-45fc-bede-b0890f6abf76,2014,245.1466675,92.27452915,0.005191928,0.450552016,0.669777334,0.376414776,0.998053253,0.701707423,0.06130445,-1.680999994,minor,0.121776357,172.2369995,0.816172659,0
t_58c86033-7673-4b18-97c2-6154068fd69e,2014,234.8664856,98.36921336,0.596809089,0.441365242,0.40145117,0.312667847,0.068782106,0.958559752,0.110901944,-7.406000137,minor,0.057383578,179.9620056,0.1358165,0
t_db007b59-6e11-4ead-b7c0-77b93f3a9864,2014,208.6533356,91.26121918,0.001368463,0.28694126,0.257661164,0.549357772,0.962468684,4.99E-07,0.140316799,-3.700000048,minor,0.07228747,111.9889984,0.404850602,0
t_4e70bcee-29af-4fda-99c7-3485628dd347,2014,246.1632233,94.56181801,0.002301199,0.764208138,0.822227061,0.904126167,0.738990247,0.125627667,0.180131242,-6.356999874,minor,0.051024035,121.9639969,0.161515966,0
t_70a6d35e-e878-4782-8c9a-0dc032a10671,2014,242.3760071,96.34154476,0.051773727,0.606548965,0.698312283,0.789101958,0.715434968,1.67E-10,0.273467034,-7.893000126,minor,0.311026722,109.9800034,0.649641454,0
t_62a448d8-55ef-43d1-8043-2e55ea463a1d,2014,243.0480347,95.20589555,4.17E-06,0.328382254,0.274738729,0.238342389,0.972183287,0.026411813,0.12153767,-3.352999926,minor,0.137393206,159.9900055,0.544594407,0
t_724eb998-6bdf-420b-92a4-92b9d185b820,2014,239.7779541,93.75524018,0.002400489,0.492260754,0.526287854,0.720858693,0.650629282,7.02E-08,0.348025441,-10.33500004,minor,0.274109811,127.8570023,0.391981602,0
t_05e2eb70-aa7d-4fac-b89f-518d54ba0380,2014,272.8749695,90.70404522,0.088576742,0.55995369,0.531692386,0.696989059,0.823770463,0.426638335,0.409379065,-4.890999794,minor,0.054364532,107.0019989,0.352500856,0
t_8425a90f-6015-44c1-b096-49bd31f95da8,2014,243.7200012,96.89637371,0.009735083,0.390692562,0.393793583,0.650906324,0.60925144,9.64E-06,0.151343241,-6.631999969,minor,0.02838596,120.9410019,0.218537167,0
t_d7475376-6361-4f79-894a-d358bc161edf,2014,69.26667023,92.90942771,0.868810892,0.479322374,0.366044194,0.434371978,0.049832135,0.319196045,0.14041923,-20.41200066,minor,0.043778714,73.2440033,0.025830893,0
t_48429053-d726-41b9-b3b6-dbf9652530e3,2014,229.01651,98.33736759,0.00049739,0.491649985,0.483332604,0.562323928,0.753230333,0.108271495,0.195487037,-5.263999939,minor,0.036747642,172.0209961,0.372772902,0
t_2729b165-7372-47fc-a7ff-8037e9330102,2014,214.1999969,92.64150022,0.00470803,0.582652628,0.554681063,0.742911696,0.524372995,2.26E-05,0.117205627,-9.447999954,minor,0.048265651,121.9800034,0.200273216,0
t_6eb7ef1a-0902-4fbc-ad7d-ea1e289abf7b,2014,221.0533295,97.0869594,0.000342707,0.260040671,0.257694751,0.244435698,0.89153409,2.16E-11,0.57634145,-4.657999992,minor,0.23479344,174.2279968,0.296723247,0
t_2dbc06c0-8249-47d6-8994-f25de6d6aac3,2014,200.2024536,94.32218822,0.000185936,0.830060363,0.858877778,0.967836916,0.606683671,0.797723293,0.15933989,-3.638999939,minor,0.088495977,126.0230026,0.757377744,0
t_53802fd7-ace5-4147-b08b-384133710387,2014,66.8133316,99.17804452,0.911293507,0.601097822,0.757060051,0.69751358,0.259965062,3.48E-12,0.245916307,-16.50900078,minor,0.926719248,125.4570007,0.749999642,0
t_0bb17118-0f0b-4793-bb5d-775e8dfd9fc0,2014,87.48413086,96.46753017,0.922088623,0.457749993,0.51545763,0.49958995,0.690963268,2.08E-09,0.234643534,-7.401000023,minor,0.381674677,73.2009964,0.754991472,0
t_2c224b80-1380-45e5-ba38-f036767b35fb,2014,260.8843384,98.63425222,0.554751515,0.495633721,0.497418463,0.618695617,0.361616552,1.36E-06,0.113899224,-7.646999836,minor,0.026431227,103.0279999,0.144433677,0
t_17bd9b4f-f31e-47ef-adf2-4e8b05d5d5da,2014,308.2869873,93.60297878,0.4628613,0.41547218,0.390807658,0.569898665,0.429717779,1.48E-08,0.866229951,-10.75699997,minor,0.122766592,107.0849991,0.052760333,0
t_233945bb-f374-4676-abe6-3c0a39dd6e91,2014,116.2399979,95.13172063,0.000796673,0.220232412,0.1933164,0.258269817,0.93170923,0.35964933,0.497878641,-5.706999779,minor,0.178595945,172.8529968,0.322624892,0
t_50e6c7e8-901b-46c5-a507-0893dee73fc0,2014,355.8690186,92.11397017,0.007514086,0.638077796,0.744060218,0.632080317,0.835039556,0.882602572,0.103518292,-5.578000069,minor,0.064698406,173.9989929,0.486200958,0
t_c4a1af17-ba39-489a-a538-9db52b9af38d,2014,195.3892059,98.33764584,0.005693366,0.470251799,0.420197278,0.580038011,0.913050473,3.76E-06,0.153808802,-3.358999968,minor,0.057879679,88.03399658,0.753054738,0
t_a797f745-7b13-4caa-9884-261e92f4ff95,2014,289.4603577,90.15303615,0.524980426,0.308269918,0.314709514,0.385337025,0.534689844,0.002289139,0.116966814,-9.175999641,minor,0.050515886,146.1759949,0.316240579,0
t_4972cca6-85c0-4968-a685-ff1d68f2ed02,2014,201.9866638,95.76231679,0.43100515,0.606033206,0.58311516,0.61734736,0.54550755,3.89E-07,0.058267735,-10.76200008,minor,0.066792488,73.16300201,0.646403491,0
t_01cc91da-1e7e-4809-a066-23ec05368a98,2014,222.8266754,99.0133874,0.325702369,0.407998264,0.370527148,0.494072676,0.73156184,1.43E-06,0.061075542,-3.980000019,minor,0.070643499,79.90799713,0.235381186,0
t_b253b6d4-876d-4a5d-861a-bbb3bf4bf14d,2014,157.1999969,98.62186132,4.62E-06,0.268941104,0.276360959,0.272350937,0.901945531,0.704304159,0.082609713,-9.781999588,minor,0.071076669,145.3249969,0.311438531,0
t_1bce6934-9585-497a-ab1a-ff034376d3a0,2014,171.1466675,99.45110272,0.060901251,0.233947992,0.253079861,0.508974969,0.798024893,2.78E-07,0.098461911,-5.737999916,minor,0.058674652,116.9660034,0.340961128,0
t_14bb65de-d911-48f0-89e6-d3c36361bb33,2014,242.7466736,97.30033734,0.03576218,0.350271672,0.282382399,0.422284216,0.660237372,4.97E-06,0.191154301,-7.727000237,minor,0.031433024,75.99700165,0.313526511,0
t_91752a0a-3f01-4a86-a1df-3697a64adda0,2014,142.9333344,97.45099679,0.306218475,0.585196137,0.590333104,0.71293503,0.884423018,4.97E-10,0.408716053,-3.207000017,minor,0.229697555,97.44200134,0.53832978,0
t_6322f969-65fd-402a-9a9c-ccf1c9e90598,2014,256.1044312,97.45829559,0.120350696,0.426032931,0.490626246,0.449725688,0.692192197,6.02E-14,0.183755681,-9.069000244,minor,0.402545154,149.8589935,0.758972585,0
t_fe574791-fecb-4a7d-9586-0a692992cc3c,2015,198.8203125,91.12999208,0.014421097,0.482227266,0.540187418,0.587341666,0.439975888,1.99E-08,0.160541937,-10.26200008,major,0.100838549,79.95400238,0.052876156,0
t_65faec96-3b62-4c5a-bb7e-b136bad9ec65,2015,184.3150635,99.51568852,0.014935174,0.338703424,0.322426051,0.504353583,0.780404687,4.86E-14,0.315957725,-5.461999893,major,0.08158908,146.2109985,0.798268437,0
t_d94c5aa8-38a8-49bb-82bf-66503319d30b,2015,197.6639862,98.93486827,0.504762888,0.154090479,0.11561577,0.149208114,0.268584341,0.912263036,0.081532069,-14.58100033,major,0.046286173,138.7539978,0.033289123,0
t_413413f4-84ee-43d7-b5b0-fc062b9f2344,2015,253.5066681,99.52021931,0.442549497,0.532232344,0.59970963,0.670946598,0.73444742,0.718397796,0.331512362,-5.138999939,major,0.037953451,99.97599792,0.844053268,0
t_a66aacff-0b1c-40fe-bec7-ebe6aafda71e,2015,276.9329224,95.03362761,0.209174588,0.681105673,0.760959089,0.791513979,0.417978585,2.95E-05,0.032713372,-9.890000343,major,0.377853811,74.98600006,0.464972466,0
t_70484d10-51aa-4432-ae84-e78b508ea08e,2015,194.3144684,94.60090307,0.009643557,0.321344227,0.318766445,0.472472727,0.854533732,0.109638393,0.079352304,-7.34800005,major,0.062444236,170.1959991,0.786747158,0
t_157f144f-1a62-472d-9c29-fa1bf0e2cdd6,2015,246.6381378,92.8146978,0.000661047,0.672647595,0.699616075,0.813789248,0.533848822,2.25E-06,0.160243645,-6.210999966,major,0.069634505,132.9790039,0.048083026,0
