track_id,release_year,duration,us_popularity_estimate,acousticness,beat_strength,bounciness,danceability,energy,instrumental,liveness,loudness,mode,speechiness,tempo,valence
t_81e2bd3d-a01b-469a-83f6-90e4713120ad,2015,219.8569183,94.23997144,0.000669762,0.34435463,0.324112266,0.536914289,0.633472741,0.015934981,0.091171451,-5.900000095,major,0.030416891,102.9940033,0.556543946
t_8a062d8f-c15f-4719-873a-af23fbeba869,2015,200.875824,97.72418688,0.030234363,0.437510937,0.49948588,0.550516963,0.716109633,2.85095E-07,0.082718171,-6.116000175,major,0.099396728,171.7559967,0.366430402
t_4708b772-143e-46ed-85ef-e5d10ae14067,2015,223.6399994,99.60341398,0.462110043,0.181231976,0.162687376,0.146489233,0.516818345,0.000207691,0.101732634,-7.748000145,major,0.039030351,77.27799988,0.098676853
t_adba2271-a0d0-4bdb-98cf-e97db1e439f3,2015,161.6979675,94.89693204,0.037743829,0.56054306,0.690236092,0.584881365,0.668392897,8.2146E-10,0.153105825,-5.940999985,major,0.342828333,86.53399658,0.274112672
t_9f99d21b-9dd6-4b9b-823d-a68fab6c89cb,2015,289.1600037,98.70504473,0.275344908,0.546049178,0.57926482,0.699853241,0.752323031,2.37197E-08,0.356640726,-3.131000042,major,0.085102141,105.012001,0.160413697
t_42450dc4-cb15-4bfb-b3da-78df622afa20,2015,468.4316101,92.26826776,0.000109298,0.648849905,0.730906546,0.717152178,0.654894471,0.613557875,0.496450037,-9.557999611,major,0.049322866,121.6179962,0.724865615
t_37fe04af-df39-4048-a410-3537da6b24d9,2015,142.4933319,97.51842298,0.000516529,0.121959135,0.092066385,0.155448422,0.557016373,0.996402919,0.987684727,-35.95000076,major,0.061835669,88.9469986,0.022753062
t_991fe9e2-fb61-450c-a05f-9d0a2e3084e4,2015,212.9245453,95.17603772,0.468758285,0.431714505,0.51582104,0.489784777,0.801781595,1.37833E-08,0.093812495,-6.501999855,major,0.164284036,91.04299927,0.283135861
t_223891fb-34e7-4588-923d-1194678c21e2,2015,180.9759216,90.12393748,0.352300525,0.776636004,0.809764564,0.918622255,0.841262937,7.43954E-06,0.190133631,-6.349999905,major,0.164253473,120.0070038,0.689824581
t_2af3096f-c9c2-40d2-9773-4c7ccbd17f9d,2015,266.4435425,92.71113631,0.4744578,0.718439817,0.71665144,0.76072377,0.638592303,1.16537E-06,0.079374067,-6.327000141,major,0.231961593,88.01100159,0.657234609
t_02472611-4bfa-499e-8080-b5ad8f1f1ebc,2015,181.1745605,93.12045903,0.000306444,0.793091416,0.852601767,0.830393016,0.592319429,0.89291811,0.052363444,-6.068999767,major,0.061162133,94.04799652,0.75663352
t_0d5acc34-69e1-42d5-a49a-8acc03817193,2015,324.2744751,97.1450522,0.188193426,0.488511056,0.505197942,0.568630159,0.566744983,0.888370037,0.081908986,-8.840000153,major,0.03107952,120.0009995,0.362351775
t_33e7156e-f8d2-4d58-a6cd-94c5f95eb790,2015,230.1324768,99.8423972,0.000839656,0.348173499,0.307027757,0.4790169,0.807592571,0.02879048,0.151736394,-5.604000092,major,0.067280047,75.1210022,0.588227808
t_b8ef91d5-54db-4a07-a970-fa7bc7dd9797,2015,312.5470581,97.49436334,0.599322259,0.551533103,0.613284111,0.682765603,0.459099323,0.882545888,0.117691681,-11.01799965,major,0.043926354,142.9989929,0.232155353
t_41c44ca7-0c3a-4bc9-b794-1f62ac0deeed,2015,244.2831268,91.22497934,0.002166296,0.233703882,0.214828506,0.506964624,0.882737935,0.013046632,0.410194427,-6.370999813,major,0.052658103,104.9660034,0.343737662
t_9782126c-c952-4459-927c-024e2ba1c4d5,2015,236.8261261,91.8997993,0.152921095,0.725794315,0.730479658,0.783262789,0.79698956,1.13916E-09,0.3793042,-6.407999992,major,0.093301281,88.99299622,0.825810134
t_e6a476b2-5c57-4f3f-bb17-358472a14c02,2015,213.3681641,93.43946521,0.003752922,0.894846082,0.92624563,0.803475082,0.670063376,0.360442579,0.073107362,-9.93999958,major,0.057394147,127.9599991,0.538986742
t_3393a089-4ad7-4816-8bc7-c53ad816d689,2015,213.0133362,95.08581447,0.550122499,0.4152354,0.41726625,0.395217031,0.442929536,1.89039E-06,0.109346598,-5.842000008,major,0.030604688,98.17700195,0.412348092
t_2dfe366f-5d61-4a98-ab01-c6c66dc43482,2015,206.7466736,91.46882789,0.080876224,0.737152576,0.737152755,0.766474843,0.663319647,1.78833E-05,0.237202868,-5.882999897,major,0.056122672,93.23500061,0.701882124
t_a4f57785-f88c-497f-8af1-370f9452e167,2015,572.3866577,99.2323303,0.004525763,0.238394186,0.222047701,0.27325061,0.680862784,0.134241626,0.722963154,-10.97299957,major,0.099725254,140.4889984,0.563133061
t_c686ccb8-0133-4b8e-9272-020677aacac8,2015,257.1107788,99.75660019,0.398260891,0.440817714,0.45687753,0.449712634,0.515483975,0.006664508,0.564372361,-11.31000042,major,0.321752399,107.0090027,0.168402642
t_f6326054-2459-467e-ae92-d9a21cb61bcb,2015,242,92.16625031,0.23353374,0.64069283,0.757186949,0.76412034,0.762151301,3.36707E-11,0.060958646,-5.897999763,major,0.166095063,199.9409943,0.955355525
t_97e69428-2d9a-4bf8-a091-373deffb9a76,2015,218.0841675,96.90970873,0.026766343,0.594435573,0.64972657,0.750735819,0.841064036,0.214744821,0.200086653,-8.925000191,minor,0.048534721,121.9830017,0.16972138
t_62cf9960-2487-421a-a122-005710bc45a9,2015,198.4794159,91.04946088,0.275042385,0.421481311,0.450029701,0.571358025,0.524737298,2.06052E-07,0.274300873,-8.824000359,minor,0.04650306,142.0509949,0.407017171
t_af0514f2-3642-4aeb-98f7-513e27d03feb,2015,289.480011,96.63910168,0.00045032,0.437066555,0.49118486,0.692168772,0.491791874,0.001351015,0.094500162,-4.945000172,minor,0.062055338,127.9860001,0.231986687
t_126843b3-5653-46e2-a781-90144bb9c95d,2015,198.8902435,93.16009737,0.722795248,0.54736954,0.580467403,0.674128234,0.315219343,0.387434214,0.120138533,-10.02499962,minor,0.03169148,131.5469971,0.357639909
t_76f93f6b-c05a-4336-b624-8a38f04e7ba5,2015,196.0365448,98.3666657,0.271003366,0.447808623,0.481988162,0.613336563,0.895391047,5.3675E-05,0.045883842,-7.230999947,minor,0.258865267,168.1040039,0.670341015
t_8118285a-6cc0-4ec1-9e42-0d2a9b83d3a2,2015,271.7866821,99.76658335,0.809486628,0.230194181,0.192336202,0.256417602,0.352759659,0.0011556,0.097925343,-10.86299992,minor,0.02886986,94.30999756,0.123281159
t_3cd82bd1-8748-41d6-986e-2f5c97868235,2015,215.5885773,96.25674815,0.003466746,0.608492434,0.639010251,0.75340116,0.474456191,1.34444E-07,0.115962379,-9.972999573,minor,0.053883772,152.0220032,0.508869588
t_6f5b3ae2-558f-4c6a-a3c3-01acdcfcbd8c,2015,193.418869,95.19708167,0.118772388,0.504649043,0.464182079,0.689887047,0.835140288,4.49692E-09,0.401635021,-6.205999851,minor,0.044744574,114.8939972,0.909446955
t_40920d9a-d78c-4723-b44f-052627ac1042,2015,230.4024048,96.37234991,0.000473877,0.34688735,0.346048415,0.520703673,0.976293445,0.604979217,0.244532317,-6.061999798,minor,0.146198735,165.0180054,0.112303197
t_cf4795f5-61a6-4a39-86e0-e890e23f58c5,2015,269,93.19523226,0.302112967,0.632246256,0.701781988,0.737964451,0.723440826,2.90696E-07,0.06670706,-5.118999958,minor,0.159236088,77.05599976,0.467861056
t_5e022d68-b704-441a-a929-9e34424ca563,2015,203.6443481,92.44926916,0.040423427,0.319363624,0.295309752,0.4050394,0.943171322,0.010986104,0.371741235,-6.162000179,minor,0.125764519,113.1940002,0.40130201
t_bf8c8ed4-c0af-43d1-aad7-2c3bfe9f8949,2015,160.2385559,95.0696648,0.006750507,0.665692866,0.709821701,0.797394872,0.875658333,1.43517E-05,0.12626937,-6.920000076,minor,0.078718491,134.9949951,0.632658958
t_bd2edcee-beca-48d9-9b23-f4a0d5946fe3,2015,288.0142517,92.58001214,0.52841574,0.636196613,0.728909194,0.614235103,0.580575466,1.41244E-09,0.076499142,-7.842999935,minor,0.400758266,143.9309998,0.697520792
t_8daa39e5-89aa-4399-8294-783d1290468d,2015,135.741806,93.48827932,0.019701554,0.519621789,0.551140189,0.720077515,0.560177684,8.93027E-09,0.102374807,-6.505000114,minor,0.255594254,127.973999,0.602806509
t_d0468bdc-93d3-4775-9c9a-04a42e69e5e4,2015,175.9199982,96.9173678,0.634787202,0.604422927,0.77243191,0.722593606,0.481385261,0.00615143,0.129062831,-8.918999672,minor,0.467758805,148.5269928,0.340690285
t_bb795d65-f5e8-4106-9016-f713f4e837cd,2015,255.9968262,98.33432133,0.044013876,0.665888906,0.767326534,0.591310084,0.614996254,1.10374E-08,0.066977382,-8.107999802,minor,0.418714195,82.46900177,0.598558664
t_769400ca-6500-4d97-b0bd-f5764bda770b,2015,200.0796356,99.54714507,0.060125977,0.466060311,0.399401218,0.516892672,0.989414394,0.001424894,0.896880567,-4.229000092,minor,0.046230923,145.9600067,0.791549683
t_5956ac74-8dbe-4112-b569-7f141c1bfd9c,2015,243.8410034,92.07544643,0.11898759,0.43574518,0.434953421,0.619368851,0.730007768,4.14603E-08,0.08076027,-6.892000198,minor,0.095151998,125.1039963,0.363779128
t_d6d09eef-b867-4df3-a348-f463493f2c7a,2015,193.4883881,96.96838697,0.014256799,0.39592728,0.451928198,0.701816261,0.802921891,0.705333531,0.110439152,-7.047999859,minor,0.045827217,129.0039978,0.191065997
t_d28bc52a-b55b-4df7-a71d-71ea538281ec,2015,237.162674,95.23287921,0.003434951,0.735691905,0.795595706,0.826954782,0.985841095,0.655247331,0.269030303,0.291999996,minor,0.1289386,126.0070038,0.669262469
t_933719d6-4e05-4e10-a6a6-3f15e65c651b,2015,122.4960098,93.99009793,0.002636496,0.3315745,0.290985286,0.375519276,0.934100866,0.039395571,0.372228682,-4.65500021,minor,0.078486755,154.2799988,0.862060547
t_c405fc2d-13ec-4670-982d-04c4fe9b53a3,2015,263.5733337,99.36438733,0.018248877,0.296412319,0.297545612,0.479951501,0.854329407,1.37062E-06,0.364938706,-5.551000118,minor,0.115512192,163.9369965,0.321538121
t_deadb2cd-4676-4ceb-909e-2f61eba02f99,2015,353.3200073,95.85650147,0.305523306,0.536675096,0.645354331,0.58439815,0.56141156,0.00251218,0.07440418,-8.526000023,minor,0.128491163,134.9839935,0.8041628
t_01755ad0-0998-497c-a23a-7407d57fb834,2015,500.3599854,98.45845068,0.29232648,0.366663307,0.299062759,0.26384905,0.422983497,0.752618909,0.123847745,-15.625,minor,0.042781603,95.125,0.054638151
t_b2acab11-8bcc-4e07-86ee-8d405e4b814b,2015,72.92063141,98.52273733,0.003076219,0.068229631,0.048245635,0.163337484,0.729364872,0.932647943,0.332419634,-14.31299973,minor,0.11460121,113.487999,0.021776626
t_e8d131b2-2ecb-44d0-a6b8-4a85736f7fdb,2015,284.030426,93.53860207,7.47743E-06,0.201268673,0.184583157,0.424510092,0.967557013,0.744350016,0.11073079,-3.061000109,minor,0.215537116,90.04599762,0.316448152
t_e6831260-e2e5-42a2-ae94-f000111c0b1e,2015,208.8751068,90.75009292,0.00150985,0.402684122,0.376325577,0.500231802,0.68695122,8.02229E-06,0.341362476,-6.822000027,minor,0.040939566,76.21700287,0.474849463
t_2f8d7770-187f-42a8-8148-09870df9d218,2015,203.6043549,99.43314846,0.291824549,0.576764107,0.659652114,0.787195861,0.705702722,3.76355E-09,0.091515094,-4.828000069,minor,0.116855741,139.9519958,0.43543154
t_dd9693d5-4b4a-4404-8fbd-ca4c5eb45fa0,2015,48,94.56970225,0.277265429,0.213916659,0.166954294,0.404188305,0.697318137,0.839361846,0.358959824,-8.262000084,minor,0.036757149,124.9850006,0.157134786
t_23d3e7a1-d6eb-404e-997f-d65d8e621ae5,2015,280.8695984,97.74349057,0.033964232,0.469906121,0.460830241,0.64508152,0.222246036,0.000684795,0.102206163,-15.27600002,minor,0.028886508,108.6760025,0.261137635
t_d14b6483-6f28-42b8-8566-22bc5ee2a073,2015,273.4933167,96.42056087,0.499371707,0.502487302,0.593388557,0.651072085,0.488659501,1.17817E-05,0.299443632,-8.548000336,minor,0.051091615,135.5209961,0.338320673
t_affe879e-5e30-40ff-825e-6ed538f8acb9,2015,158.2672119,98.50389042,0.047774985,0.559799492,0.623776078,0.64983511,0.748675883,0.566052794,0.082441695,-10.21399975,minor,0.247155279,170.121994,0.850180149
t_a9c2a0dc-a2ae-4631-92a6-6f1e419e5101,2015,191.3600006,95.57017098,0.085829534,0.603805959,0.57259047,0.696729004,0.752921522,3.1226E-12,0.067217551,-5.275000095,minor,0.048412278,94.00900269,0.247779146
t_776baa38-4754-4b6a-b306-57113bfc2028,2015,291.6266785,95.67190696,0.922835708,0.308463603,0.320841968,0.308356017,0.196721345,0.001048562,0.352051795,-10.53800011,minor,0.034195255,88.38600159,0.348305136
t_c8c4404c-d424-421b-99b8-cf5b9426cf33,2015,271.6666565,99.95769337,0.081393518,0.578105509,0.550159395,0.641752303,0.571607292,0.015380087,0.072540276,-8.383000374,minor,0.062964931,72.49299622,0.60723561
t_d0db1478-0949-4435-8e7e-10cc3af1e58c,2015,178.8266754,94.23717126,2.66296E-05,0.214019671,0.179190665,0.468813062,0.924361646,0.23901023,0.323222071,-7.554999828,minor,0.055345681,107.5039978,0.3628214
t_bceddfc7-4ca3-4bc1-b4f9-627915c23dca,2015,345.9200134,99.16483496,0.401522189,0.348818749,0.397402465,0.443092257,0.289412946,6.34535E-05,0.073734388,-12.15699959,minor,0.044358362,116.0579987,0.331594497
t_26956fb8-fc24-48cc-9fab-32f53c6f1ac9,2015,245.7599945,97.05688123,0.10515099,0.458736688,0.459209532,0.663621604,0.850276709,6.22473E-07,0.182682052,-5.269999981,minor,0.03441257,137.9989929,0.499967337
t_eb8d5521-2508-4770-bd81-a6a21314c43c,2015,211.7881165,99.89843933,0.491153508,0.671776533,0.710133076,0.818160295,0.650900126,0.000725841,0.031783745,-7.894000053,minor,0.060466673,103.9889984,0.254215747
t_49bd4255-4df8-4e90-bc17-14ed4b670fb1,2015,176.706665,96.26687124,0.191440091,0.788437247,0.790659726,0.847556412,0.757851958,6.51178E-11,0.083981559,-4.605000019,minor,0.055382535,97.01599884,0.850802243
t_3545e237-29c9-4b83-ae8d-dd2cf633398b,2016,132.1199951,96.97789567,0.173007086,0.538835287,0.588324308,0.623096466,0.948360801,6.40542E-08,0.080345251,-3.052999973,major,0.050223134,160.0540009,0.934139907
t_ed29a6f0-2a37-4b0a-bc1c-9becdce0b7c4,2016,311.0922546,95.07516382,0.000361518,0.289546013,0.269191831,0.504384398,0.824685872,0.000241856,0.073620133,-4.614999771,major,0.036025349,132.0059967,0.350595653
t_24bf92aa-211f-4ae3-bc3d-e5cae653a2fd,2016,201.0069733,97.22845114,0.006226248,0.480876237,0.49039945,0.719001174,0.747290611,1.41938E-07,0.244043455,-4.578000069,major,0.040972229,120.0159988,0.924690127
t_546d780b-9652-48a4-88b7-e87c0cec2782,2016,324.2579651,95.98276674,0.163921118,0.108351879,0.089967668,0.165211573,0.011578853,0.971078217,0.062997431,-33.92699814,major,0.048616055,129.5549927,0.030524148
t_5165ab40-e88a-45f5-b272-1c88ce6f5e75,2016,148.5,98.16353309,0.091093525,0.517505169,0.510191739,0.577695787,0.648769677,0.95496124,0.092075385,-12.67000008,major,0.037938841,159.9689941,0.801368833
t_492ac68d-5fb0-44bc-97c8-051ea4c92251,2016,210.2867584,94.72309916,0.014973076,0.639341056,0.636870801,0.722137094,0.682552814,1.00097E-10,0.183178291,-4.836999893,major,0.155975506,87.47599792,0.392050833
t_f1602473-cc91-4158-b261-b057cdf1ed15,2016,190.0669403,98.63478137,0.00036613,0.238699257,0.190380812,0.129500017,0.683353126,5.95501E-07,0.753294885,-7.087999821,major,0.198436141,69.48000336,0.393378496
t_34a01ffa-3fcc-4a6f-962f-c66eeddb26c2,2016,72.4897995,99.21341585,0.004278738,0.46998468,0.445835292,0.48214972,0.081084266,0.501894176,0.277172446,-39.14699936,major,0.611628532,81.625,0.773706496
t_1143788a-279c-40ac-9734-3866e1a67559,2016,196.9920197,97.95362763,0.002430653,0.574155152,0.610770762,0.795574605,0.640139341,3.11625E-07,0.092334434,-8.020999908,major,0.050343353,119.9810028,0.102469057
t_6ce9fd6a-64a7-46e4-8709-cbde4958d57c,2016,242.0933228,96.34840125,0.00774746,0.41572538,0.361754328,0.520121992,0.735355675,2.51104E-07,0.649565637,-9.336000443,major,0.027676716,99.11299896,0.324329942
t_7b3832ff-aaea-410c-8588-82de1241a78d,2016,222.0408173,92.38533475,0.18019329,0.754994154,0.773163855,0.89050287,0.773004711,1.16766E-08,0.102597125,-3.77699995,major,0.043211892,120.0559998,0.802359819
t_d95abd90-da96-4ce0-a981-4d2fbd53efb0,2016,152.3721924,97.91618151,0.112960763,0.52715528,0.621442974,0.671596944,0.860889435,2.40379E-11,0.09172269,-4.306000233,major,0.283906996,89.88899994,0.253736347
t_7cd87c89-0866-4940-a1f9-43d3722349b4,2016,250.3973236,91.49025141,5.18908E-06,0.291743517,0.260020435,0.509792924,0.990337789,0.087736242,0.353387713,-3.711999893,major,0.074086994,104.0250015,0.34339568
t_dbc92922-01b9-41c4-a9cc-613064c3ad69,2016,277.8947449,93.35895331,0.009235539,0.466785401,0.481853366,0.613791168,0.941725314,0.131944239,0.142062053,-2.88499999,major,0.102697715,152.0410004,0.583863616
t_2966aed7-0fd0-49fb-b271-8073d38b291a,2016,179.0775146,96.71952995,0.212375879,0.619793892,0.675735891,0.804739058,0.708164155,6.31156E-05,0.151096404,-4.618999958,major,0.290371776,128.0839996,0.366536111
t_3e0f7c94-8d7a-4e43-9c17-e54bb0026699,2016,408.9599915,98.07636735,0.004571665,0.695284665,0.684182167,0.703196228,0.716464996,0.899240792,0.652618945,-6.243999958,major,0.052378673,125.0059967,0.16637361
t_de050043-5b23-4a47-8160-60b0012db76b,2016,248.8666687,96.48943459,0.250408024,0.491876572,0.492102891,0.548566043,0.791884243,1.57403E-06,0.375964522,-3.407000065,major,0.044856828,77.38300323,0.859782517
t_1c7eb6ff-4c73-44ee-b407-b00afb7f72ae,2016,176.0133362,93.12965249,0.291038096,0.695830286,0.750158131,0.834508061,0.849237919,1.93786E-08,0.060387798,-4.157000065,major,0.041266333,136.5469971,0.823565125
t_ef310c23-7038-4a11-bbe3-265ba6e770de,2016,203.2940979,93.89267399,0.001853433,0.534789026,0.539803326,0.587177992,0.782591105,0.00051401,0.102816813,-4.826000214,major,0.071489573,170.1450043,0.475189269
t_f4e8bfcc-5ed8-47c2-a630-e6855e6bdb12,2016,232.1543274,91.64432383,0.237657294,0.664608419,0.721067488,0.739037693,0.642336607,2.23133E-07,0.051256757,-8.876999855,major,0.242895335,90.01599884,0.61331141
t_1cff4c6a-7d0d-4807-a236-02df1c3ac010,2016,69.51184082,98.8766661,5.0013E-05,0.430728257,0.460146517,0.292787701,0.005739796,0.886378288,0.15168409,-46.7840004,major,0.043189954,94.89499664,0.26364246
t_58803fa4-6f35-4987-94fe-d886baa85e15,2016,216.9199982,99.66745936,0.333997995,0.673866034,0.72595799,0.806906819,0.762787759,9.82643E-12,0.099888332,-4.723999977,major,0.244712219,91.9940033,0.44519183
t_4b41604a-9daf-422a-9ef0-047359f148ae,2016,313.6000061,99.3659957,0.015911089,0.521572769,0.563711166,0.682456613,0.950611472,0.000992648,0.631491899,0.118000001,major,0.250409871,150.0639954,0.548287451
t_89400afb-b804-4cf0-9b4c-f55172e530b4,2016,78.68073273,98.15561829,3.13446E-06,0.320355356,0.36561206,0.624182165,0.778157949,0.00161428,0.348890066,-6.428999901,major,0.041271593,128.1069946,0.068136379
t_70b110b5-eb7b-4c64-8827-6766274a46f7,2016,490.5881958,95.60247996,0.006398095,0.53864038,0.661689162,0.415895879,0.914654195,0.820139527,0.143331036,-6.160999775,major,0.053643256,136.0050049,0.032652587
t_558ca449-95e4-49c4-8ee6-1e7230403b53,2016,73.13800049,98.52662798,0.118167765,0.251230597,0.253066987,0.37343356,0.937488317,1.31003E-05,0.168430552,-7.421999931,major,0.143715128,180.0010071,0.256800473
t_09eab56a-6f7c-4565-9b86-9bc81a0ada67,2016,180.1926575,98.63516738,0.155438066,0.574662089,0.59738487,0.485752374,0.371589422,0.133409932,0.155630633,-15.27299976,major,0.066587918,111.6409988,0.399346083
t_b26990d6-bc65-4f3e-a0ab-4bb582d18824,2016,585.8035889,93.64155077,0.816175163,0.109255858,0.089016758,0.152845725,0.691190064,0.879287601,0.103758007,-14.82499981,major,0.064014472,135.2429962,0.037076775
t_a6dcc870-49eb-4eec-9450-30acab22bec2,2016,411.2000122,93.00652837,0.985125542,0.225437328,0.196567073,0.271638215,0.051899653,0.828058422,0.074567251,-30.56800079,major,0.040105261,116.9889984,0.055197034
t_7602e657-2f29-4a1c-9ee8-27ce6019e956,2016,222.8800049,94.86852014,0.00020368,0.190711498,0.167892322,0.398142457,0.992935777,0.046885185,0.122887582,-1.843999982,major,0.083171815,154.9490051,0.180232376
t_10fe6916-1fb6-43c5-853f-8312110a11e9,2016,236.1469421,98.080295,1.28203E-05,0.432556152,0.40375644,0.573982656,0.892343521,0.786277831,0.141009465,-10.70499992,major,0.043197263,119.9929962,0.395936847
t_1bb71c0f-e3fd-4212-b1ad-ee59ae10ff48,2016,169.1107483,97.25828644,0.096639335,0.551357627,0.575752676,0.75196892,0.808848083,4.4504E-11,0.534451365,-4.940000057,major,0.297973484,106.9609985,0.371955514
t_0f613e77-b0f4-4e6e-8bd7-bb5fb354d80c,2016,185.3793182,99.35559757,0.010230611,0.490228027,0.565645635,0.675772786,0.803642929,0.004774619,0.093966745,-6.727000237,major,0.052134503,145.0319977,0.047237206
t_6a4a6e9e-f619-4445-a3ec-c8c3af0eb473,2016,146.7559204,90.61217981,0.004335267,0.605222344,0.718350589,0.707931757,0.591381133,1.47934E-05,0.10350275,-6.622000217,major,0.267869741,170.1390076,0.410616875
t_320658c9-28c4-4ed6-ac42-d48507458d9b,2016,305.6000061,96.21669646,0.000275528,0.847774208,0.898721457,0.828634501,0.52383244,0.0022704,0.094771691,-9.805999756,major,0.082731344,126.0220032,0.389941603
t_39bf4c01-b029-4f9f-b6e2-26d1f94d5b9f,2016,166.0239563,96.29063977,0.411915362,0.477169633,0.479757756,0.641764581,0.939315557,1.85382E-09,0.890619874,-2.596999884,major,0.06707859,144.1060028,0.834977984
t_97841507-0aa7-419e-8f18-7dcf5ea64307,2016,79.12085724,97.11197281,0.062256176,0.630622447,0.807264984,0.759988368,0.185399681,0.945423603,0.101145692,-11.98600006,major,0.170205146,163.8370056,0.497780263
t_570f09da-c8c7-4373-87c5-f0f218a0a2da,2016,284.3999939,92.96651206,0.006950466,0.411424965,0.385432571,0.372351676,0.833636045,0.004747781,0.081246547,-5.934999943,major,0.041885819,200.0399933,0.406971335
t_3bd169e7-695a-4625-ba0d-bada6a7caf55,2016,213.7314758,97.81056774,0.831370234,0.181851625,0.13533397,0.158932805,0.095411941,0.923153877,0.187296391,-22.03899956,major,0.039875723,73.81199646,0.039981779
t_6f8e77f0-7ef1-4a66-b84a-cadfadc16491,2016,156.2553711,97.93505254,0.789411008,0.521937132,0.611804843,0.521359801,0.751258433,1.84383E-08,0.347261727,-11.24800014,major,0.943473339,68.23100281,0.186414063
t_066ddeeb-16f0-4cb7-b9b0-076e1b17386e,2016,209.8013153,95.16551575,0.010851178,0.415810585,0.460144043,0.637499928,0.460779935,0.40961203,0.166575491,-14.12899971,major,0.065623246,150.9179993,0.314845413
t_e3dcca26-f864-43b6-8b5b-ced5b157a1ce,2016,217,98.56312677,0.00426309,0.453257412,0.473526835,0.421703279,0.703233242,3.10355E-08,0.386954099,-9.343999863,major,0.267784268,95.04599762,0.264947027
t_4b814a06-718a-4ddc-b6ee-be0ca10ae691,2016,210.3651276,96.86646442,0.35937649,0.546959519,0.604822457,0.729036748,0.657007992,6.74455E-10,0.025188833,-7.559000015,major,0.063776389,90.02700043,0.936882079
t_df0b760d-348c-42c9-a8d0-195747db8f9b,2016,171.5866699,99.68780045,0.365858346,0.61042887,0.64477098,0.757097602,0.417502314,2.0072E-10,0.119375855,-7.449999809,major,0.02807492,94.91699982,0.31874904
t_4add839e-9435-4dea-abfb-3c5bbd28a4ad,2016,278.8533325,99.67833839,0.195011079,0.255044013,0.264300138,0.414896846,0.63523531,7.1794E-10,0.111177914,-8.769000053,major,0.060258299,110.9069977,0.166305169
t_c412042d-178e-4b2f-86b2-acb3499ff86f,2016,92.65332794,94.34241993,0.713969231,0.11761111,0.086840823,0.060234074,0.123509511,0.904016316,0.111182734,-18.42000008,major,0.048782077,66.35399628,0.027259406
t_003db24e-6782-41aa-9cb9-747445495eb9,2016,312.6000061,91.274247,0.527040601,0.841818869,0.874099731,0.944353759,0.494582057,0.02612813,0.601720512,-7.427999973,major,0.072895654,99.98999786,0.710445642
t_5a9f1638-7ce2-4d7e-a6be-9c3c19541755,2016,95.4405899,96.41937389,0.001684143,0.259483963,0.238888294,0.394283473,0.491825849,0.009626739,0.796399713,-23.90800095,major,0.57766366,98.45700073,0.194767192
t_18b1da7a-77cc-4e7f-ab13-9b62475b22f9,2016,205.3333282,93.21574384,0.267692506,0.494909078,0.559691489,0.537248731,0.372707248,1.77244E-09,0.086568572,-14.53199959,major,0.140032977,114.4889984,0.281803668
t_8240e932-8a27-4d48-a521-a76bdcad7788,2016,97.88082123,90.89797632,0.652077675,0.736644804,0.856442988,0.703753352,0.279054672,3.32687E-12,0.213466749,-14.82199955,major,0.91294682,93.0719986,0.475719064
t_7b0ac7a0-512e-48be-b286-948bb026f102,2016,258.6266785,97.94607311,0.00729398,0.346858978,0.313288778,0.355279326,0.882507324,0.01837723,0.568167806,-5.772999763,major,0.039999489,116.5139999,0.46813184
t_713eaff4-79ff-4042-9364-fd2ed4ab6c68,2016,176.9866638,92.20998035,0.002041491,0.300462037,0.283054918,0.271679789,0.987453222,0.277539909,0.145597711,-4.68200016,major,0.106865183,103.9199982,0.413599849
t_b94ed54f-d2ea-42c9-9d07-66536f1b902b,2016,276.9230652,90.68668123,0.000341565,0.245378003,0.326336712,0.441200018,0.995180309,0.402942061,0.720649242,-1.805999994,major,0.300686687,174.0339966,0.215797514
t_d87d6eed-694c-41fc-b9d4-eee99a7bdcd4,2016,371.8916626,90.37241331,6.926E-05,0.403734237,0.364453465,0.204190433,0.939031124,0.876964211,0.210122332,-6.409999847,major,0.037605681,132.0010071,0.409068793
t_fc6eefbf-cf71-4fca-8805-0792f3d634c8,2016,330.2438965,94.44502122,0.005376201,0.467804551,0.530889034,0.617961347,0.912203372,0.764159203,0.122882009,-7.215000153,major,0.040639579,121.9960022,0.69264549
t_bed3da15-4218-4c8f-8a92-636b45db1eb2,2016,225.6175079,93.87081138,0.141515017,0.34875524,0.396290004,0.414628148,0.893604934,4.94821E-09,0.275191426,-3.107000113,major,0.401887923,103.072998,0.35625869
t_b4ed5fe5-de10-4993-9588-81e58a2bf36e,2016,202.901413,91.11701573,0.402787328,0.518225551,0.6224944,0.643200457,0.134479225,0.003519252,0.27699393,-20.37100029,major,0.135950327,181.8899994,0.248665914
t_77ce4b15-4b96-4547-bc74-60246b020377,2016,235.576004,99.41387212,0.432770699,0.634176672,0.61286819,0.703020811,0.57035166,3.81416E-10,0.514788568,-6.755000114,major,0.163285851,87.98799896,0.74485898
t_42b865bd-a854-4a70-ae95-1afd6432025a,2016,198.9466705,99.88005724,0.022110268,0.48452279,0.435903251,0.667743921,0.786192834,6.8484E-05,0.094314799,-5.826000214,major,0.033974677,114.026001,0.836331129
t_56799382-177f-47a3-8c59-249630d8f6b0,2016,201.9004059,92.65074997,0.012715445,0.437262386,0.449768543,0.481579006,0.039130878,0.809123158,0.096612521,-39.45600128,major,0.876612723,72.03099823,0.619431198
